,WorkerID,CommitNumber,T0,T1,deltaT,Complexity
0,1,7ce282bda2252a9ada2ef283d0bf4f3ca0116b7c,39.296026384770116,39.79074811792627,0.49472173315615464,372
1,4,f95bc75df34b34d0348ef40bac49a714c8b6cd39,39.43845389156396,40.03680637505525,0.5983524834912899,359
2,5,f07ec1abcb302184cb72db16e8363eaa13e87011,39.49123874803624,40.33375027532759,0.8425115272913501,372
3,1,86433af96f8f745a312684650d5935a5077999d7,39.79481312003408,40.126273253329096,0.33146013329501756,372
4,3,9a9d5042d33f891c6e403c65fd579966fbf6f42f,39.96742601163742,40.59149080952874,0.6240647978913216,372
5,6,0144b5d8228c0418a1773757e2a13452b985f4f0,39.99940923087695,40.34472107674601,0.3453118458690625,372
6,4,879962068a53f2891af069d72d75ff30f386a13e,40.04119447681924,40.400965943983415,0.3597714671641725,359
7,1,1eb6d50139b2aba63cd39494cf49540c8315ba78,40.1303976970215,40.520920155729655,0.39052245870815483,359
8,2,4d70310cebd8e6d8874283562ac78a5df67be998,40.13640093239413,41.0761960886708,0.9397951562766664,359
9,5,0ba1f19879c5c14dbe5c24f590b0c39b5f5ce204,40.3377124398473,40.80413633200933,0.46642389216202673,359
10,6,d8aeee9dd83e6f257dec2f1ef449f2bebfb5d316,40.34885682527967,40.8177623124308,0.4689054871511331,359
11,4,c809699575ab32def8ed4e278a544a01a2f88dc6,40.404952906219414,40.79527114844059,0.39031824222117706,359
12,1,e9951a06e885be92a3c739d3c307581c484e4b95,40.52505882164169,40.937805868890095,0.41274704724840205,359
13,3,64e225cdc88fa7781ac8837f8a5ccd1d54d79e06,40.59555799967033,41.09022284394797,0.49466484427763646,359
14,4,8dc373070910bb3cf09b830e35dec30556275923,40.799407261646536,41.21288110078521,0.41347383913867475,359
15,5,27de3ffd225223213cd1a6bd2cae245ce02e52ee,40.80836507197902,41.27728660471127,0.4689215327322529,359
16,6,b4fa1a5856c7eb2f84f9d406d4523d8f456d2395,40.82162346272393,41.20557525596349,0.38395179323956086,359
17,1,c8410bfece80602df74eb89f217c8c414dc5292d,40.941511668784194,41.44556062531088,0.5040489565266881,359
18,2,a2b4006abd3cbc9d7b000700fb1c2cc6af94e26d,41.07986505666278,41.7524035551173,0.6725384984545144,359
19,3,c7bbd107a529b914716551652d1ed7df7d11bff2,41.094514672225245,41.68876896842959,0.5942542962043476,359
20,6,9f5a1dd9e2ddf612ec4e8feca88b062986fec898,41.210104485906875,41.80475299286555,0.5946485069586771,359
21,4,f40f8690f9a56ddaa7a2e510a4caa9d8a59d5fd9,41.217408142694815,41.78145626776866,0.564048125073846,359
22,5,cebb9974ebdfa238c70e8acb401324aad78e11c0,41.281577703643954,41.82471989520777,0.5431421915638168,359
23,1,169e33646e1523f37cc9877820d946d0bd3c274f,41.44987907466592,42.02829674697723,0.5784176723113106,359
24,3,93aee2629a4bdf141f05cb96b52d1b7454f47597,41.692721651469554,42.16947634516671,0.47675469369715273,359
25,2,4d46f4ba2eda0ff5289ed6642c13fe25e6a48bdf,41.75610607296072,42.32470749634963,0.5686014233889125,359
26,4,6b7080d9508f8332268e2a2eb36f839973e25a02,41.78527949214277,42.35630233959159,0.5710228474488233,360
27,6,b76749162eda3e4674129796a00c8c7b26c724f1,41.809055031967176,42.33537270238219,0.5263176704150112,359
28,5,931af5e0a69499693cf15a71b96df51b8b106c92,41.82994747260217,42.332216463641444,0.5022689910392728,359
29,1,3b7f77ffec1ef255acf0eb94c6b4a0468bc3cae8,42.032162638010234,42.55506879907578,0.5229061610655421,352
30,3,04ab93d2742ff6a48d47b91166f9bc4f01ff6bf9,42.173893985386854,42.68629102016346,0.5123970347766047,352
31,2,9c247101dbc57304315f64f64232d194486cf956,42.32854457827107,42.789979388721704,0.4614348104506334,360
32,5,67dbf7880d4064f48a0cbbca1809ee05c5761ee5,42.3364313460638,42.81243299146521,0.47600164540141066,360
33,6,e429c4108122309d412bc7082311819b0faa93e2,42.3395970662843,42.84104372129117,0.5014466550068732,360
34,4,f1c5948cf8381c368fb9bd9e192844028017ed37,42.35984586031301,42.87904877419054,0.5192029138775283,360
35,1,1faf5f3bb0b81625e6e0a5042b79230469b96231,42.559159328244455,43.01752140991063,0.45836208166617354,360
