,WorkerID,CommitNumber,T0,T1,deltaT,Complexity
0,1,7ce282bda2252a9ada2ef283d0bf4f3ca0116b7c,17.143075164795412,17.662942876272524,0.5198677114771115,372
1,3,f95bc75df34b34d0348ef40bac49a714c8b6cd39,17.2774817043908,18.072388545205506,0.7949068408147042,359
2,2,f07ec1abcb302184cb72db16e8363eaa13e87011,17.554656719378833,18.13401378753025,0.5793570681514169,372
3,1,86433af96f8f745a312684650d5935a5077999d7,17.666940778677464,18.039177839010307,0.3722370603328429,372
4,1,9a9d5042d33f891c6e403c65fd579966fbf6f42f,18.042587524998286,18.422550897312657,0.3799633723143714,372
5,3,0144b5d8228c0418a1773757e2a13452b985f4f0,18.07668876094564,18.45994330075108,0.38325453980543855,372
6,2,879962068a53f2891af069d72d75ff30f386a13e,18.137660510512045,18.518667574943805,0.3810070644317598,359
7,1,1eb6d50139b2aba63cd39494cf49540c8315ba78,18.427604890693125,18.758794801815192,0.33118991112206686,359
8,3,4d70310cebd8e6d8874283562ac78a5df67be998,18.463330012384272,18.75956280167516,0.2962327892908867,359
9,2,0ba1f19879c5c14dbe5c24f590b0c39b5f5ce204,18.522624998723646,18.873154940507362,0.35052994178371577,359
10,1,d8aeee9dd83e6f257dec2f1ef449f2bebfb5d316,18.762084875289368,19.127475942568488,0.36539106727911985,359
11,3,c809699575ab32def8ed4e278a544a01a2f88dc6,18.762754048956527,19.105924174418384,0.34317012546185666,359
12,2,e9951a06e885be92a3c739d3c307581c484e4b95,18.877160136358267,19.189062529629624,0.3119023932713567,359
13,3,64e225cdc88fa7781ac8837f8a5ccd1d54d79e06,19.10946003702153,19.430207192212933,0.32074715519140184,359
14,1,8dc373070910bb3cf09b830e35dec30556275923,19.131103702590778,19.410136722938034,0.2790330203472564,359
15,2,27de3ffd225223213cd1a6bd2cae245ce02e52ee,19.192887942037526,19.481325131610234,0.2884371895727078,359
16,1,b4fa1a5856c7eb2f84f9d406d4523d8f456d2395,19.412791901941077,19.68982396538822,0.2770320634471446,359
17,3,c8410bfece80602df74eb89f217c8c414dc5292d,19.43352498078177,19.74900189191988,0.3154769111381128,359
