,WorkerID,CommitNumber,T0,T1,deltaT,Complexity
0,1,7ce282bda2252a9ada2ef283d0bf4f3ca0116b7c,34.96030286763708,35.435890609980056,0.47558774234297374,372
1,1,f95bc75df34b34d0348ef40bac49a714c8b6cd39,35.43943376602917,35.71821516249068,0.2787813964615111,359
2,1,f07ec1abcb302184cb72db16e8363eaa13e87011,35.721559207464985,36.00742108126795,0.2858618738029648,372
3,1,86433af96f8f745a312684650d5935a5077999d7,36.012589946422345,36.27835728257873,0.2657673361563866,372
4,1,9a9d5042d33f891c6e403c65fd579966fbf6f42f,36.280972347628975,36.56092470683994,0.2799523592109665,372
5,1,0144b5d8228c0418a1773757e2a13452b985f4f0,36.564765070812065,36.8442426266908,0.279477555878735,372
6,1,879962068a53f2891af069d72d75ff30f386a13e,36.847542181644734,37.09373646154093,0.24619427989619425,359
7,1,1eb6d50139b2aba63cd39494cf49540c8315ba78,37.09843125270769,37.44989293221325,0.3514616795055616,359
8,1,4d70310cebd8e6d8874283562ac78a5df67be998,37.454190230575,37.84055542508391,0.3863651945089117,359
9,1,0ba1f19879c5c14dbe5c24f590b0c39b5f5ce204,37.84373974359161,38.11805536308962,0.27431561949800454,359
10,1,d8aeee9dd83e6f257dec2f1ef449f2bebfb5d316,38.120891419552564,38.3413577041399,0.22046628458733863,359
11,1,c809699575ab32def8ed4e278a544a01a2f88dc6,38.34689415897086,38.653677282520384,0.306783123549522,359
12,1,e9951a06e885be92a3c739d3c307581c484e4b95,38.656495105368414,39.06460315631168,0.4081080509432624,359
13,1,64e225cdc88fa7781ac8837f8a5ccd1d54d79e06,39.06814521834389,39.39823163109167,0.33008641274777517,359
14,1,8dc373070910bb3cf09b830e35dec30556275923,39.40311167578591,39.72842525749511,0.325313581709203,359
15,1,27de3ffd225223213cd1a6bd2cae245ce02e52ee,39.7344357863137,40.02071630391497,0.28628051760126993,359
16,1,b4fa1a5856c7eb2f84f9d406d4523d8f456d2395,40.02555076457194,40.40021617773836,0.37466541316641866,359
17,1,c8410bfece80602df74eb89f217c8c414dc5292d,40.40656111105439,40.81740748628467,0.41084637523028533,359
