,WorkerID,CommitNumber,T0,T1,deltaT,Complexity
0,7,7ce282bda2252a9ada2ef283d0bf4f3ca0116b7c,71.84001169868732,72.07617129095452,0.23615959226719951,372
1,7,f95bc75df34b34d0348ef40bac49a714c8b6cd39,72.07908137589399,72.34383200568305,0.26475062978906294,359
2,6,f07ec1abcb302184cb72db16e8363eaa13e87011,72.21623535658387,73.24015749467213,1.0239221380882668,372
3,5,86433af96f8f745a312684650d5935a5077999d7,72.33487419535058,73.46092390456089,1.1260497092103066,372
4,7,9a9d5042d33f891c6e403c65fd579966fbf6f42f,72.34782261464203,72.72527157146045,0.3774489568184265,372
5,1,0144b5d8228c0418a1773757e2a13452b985f4f0,72.54417968425214,73.42007039634044,0.8758907120882924,372
6,3,879962068a53f2891af069d72d75ff30f386a13e,72.60927332480486,73.48545468071481,0.8761813559099494,359
7,4,1eb6d50139b2aba63cd39494cf49540c8315ba78,72.6648894970002,73.6801740070338,1.0152845100335952,359
8,2,4d70310cebd8e6d8874283562ac78a5df67be998,72.68406250774929,73.67855486202988,0.9944923542805952,359
9,7,0ba1f19879c5c14dbe5c24f590b0c39b5f5ce204,72.72798218065282,73.21113869654451,0.48315651589169306,359
10,7,d8aeee9dd83e6f257dec2f1ef449f2bebfb5d316,73.21515373854747,73.76192405480587,0.546770316258403,359
11,6,c809699575ab32def8ed4e278a544a01a2f88dc6,73.24439753948307,73.79271333694116,0.5483157974580877,359
12,1,e9951a06e885be92a3c739d3c307581c484e4b95,73.42415800813073,73.99073148886947,0.5665734807387395,359
13,5,64e225cdc88fa7781ac8837f8a5ccd1d54d79e06,73.46539405759196,74.02341050285392,0.5580164452619556,359
14,3,8dc373070910bb3cf09b830e35dec30556275923,73.4895036372415,74.04054608947308,0.5510424522315844,359
15,4,27de3ffd225223213cd1a6bd2cae245ce02e52ee,73.68438524273317,74.22923811204775,0.5448528693145818,359
16,2,b4fa1a5856c7eb2f84f9d406d4523d8f456d2395,73.69191536101827,74.20907574535372,0.5171603843354404,359
17,7,c8410bfece80602df74eb89f217c8c414dc5292d,73.76582203700112,74.30397332349204,0.5381512864909297,359
18,6,a2b4006abd3cbc9d7b000700fb1c2cc6af94e26d,73.79655588894707,74.31662854625576,0.5200726573086882,359
19,1,c7bbd107a529b914716551652d1ed7df7d11bff2,73.9945324682334,74.49476111776436,0.5002286495309534,359
20,5,9f5a1dd9e2ddf612ec4e8feca88b062986fec898,74.02759949354311,74.48587441853002,0.4582749249869096,359
21,3,f40f8690f9a56ddaa7a2e510a4caa9d8a59d5fd9,74.04434050473563,74.5289039263537,0.484563421618077,359
22,2,cebb9974ebdfa238c70e8acb401324aad78e11c0,74.2128238472344,74.64070625354644,0.4278824063120368,359
23,4,169e33646e1523f37cc9877820d946d0bd3c274f,74.23339063550712,74.65775030741875,0.42435967191163115,359
24,7,93aee2629a4bdf141f05cb96b52d1b7454f47597,74.30781077008578,74.73013885262425,0.42232808253847054,359
25,6,4d46f4ba2eda0ff5289ed6642c13fe25e6a48bdf,74.32051121221448,74.73777581989273,0.41726460767824847,359
26,5,6b7080d9508f8332268e2a2eb36f839973e25a02,74.48961522696474,74.92348591708519,0.4338706901204432,360
27,1,b76749162eda3e4674129796a00c8c7b26c724f1,74.49883669536881,74.91906353612517,0.4202268407563565,359
28,3,931af5e0a69499693cf15a71b96df51b8b106c92,74.53260060944035,74.89150707391325,0.358906464472895,359
29,2,3b7f77ffec1ef255acf0eb94c6b4a0468bc3cae8,74.6446600306033,75.02334449716795,0.3786844665646498,352
30,4,04ab93d2742ff6a48d47b91166f9bc4f01ff6bf9,74.66199691633105,75.04371691510575,0.38171999877469887,352
31,7,9c247101dbc57304315f64f64232d194486cf956,74.73405835048509,75.14617013859007,0.41211178810497984,360
