,WorkerID,CommitNumber,T0,T1,deltaT,Complexity
0,2,7ce282bda2252a9ada2ef283d0bf4f3ca0116b7c,17.285044278510444,17.780203618424412,0.4951593399139682,372
1,3,f95bc75df34b34d0348ef40bac49a714c8b6cd39,17.354959980862,17.9082207346834,0.5532607538214016,359
2,2,f07ec1abcb302184cb72db16e8363eaa13e87011,17.783589600713007,20.417353952391302,2.6337643516782947,372
3,4,86433af96f8f745a312684650d5935a5077999d7,17.869108172014464,20.69204153763345,2.8229333656189866,372
4,3,9a9d5042d33f891c6e403c65fd579966fbf6f42f,17.9110046430077,20.446617810303305,2.5356131672956046,372
5,1,0144b5d8228c0418a1773757e2a13452b985f4f0,18.12791063194792,20.659208631939165,2.5312979999912457,372
6,2,879962068a53f2891af069d72d75ff30f386a13e,20.421029484484652,20.740956127005152,0.3199266425204996,359
7,3,1eb6d50139b2aba63cd39494cf49540c8315ba78,20.450802789597212,20.74606008049047,0.29525729089325736,359
8,1,4d70310cebd8e6d8874283562ac78a5df67be998,20.66285717828245,20.989579124407225,0.3267219461247741,359
9,4,0ba1f19879c5c14dbe5c24f590b0c39b5f5ce204,20.69489436902211,21.041293303012047,0.3463989339899385,359
10,2,d8aeee9dd83e6f257dec2f1ef449f2bebfb5d316,20.744232707604294,20.995907282797532,0.2516745751932383,359
11,3,c809699575ab32def8ed4e278a544a01a2f88dc6,20.74935270667073,21.017141421375925,0.26778871470519405,359
12,1,e9951a06e885be92a3c739d3c307581c484e4b95,20.992632160887585,21.32134448841582,0.32871232752823687,359
13,2,64e225cdc88fa7781ac8837f8a5ccd1d54d79e06,20.99963715106331,21.30709090696918,0.3074537559058683,359
14,3,8dc373070910bb3cf09b830e35dec30556275923,21.02062550051273,21.34459781750923,0.32397231699649964,359
15,4,27de3ffd225223213cd1a6bd2cae245ce02e52ee,21.044614008959268,21.370085858445883,0.3254718494866147,359
16,2,b4fa1a5856c7eb2f84f9d406d4523d8f456d2395,21.310747111430725,21.59595403378616,0.2852069223554352,359
17,1,c8410bfece80602df74eb89f217c8c414dc5292d,21.324811063282315,21.61444364864845,0.28963258536613523,359
18,3,a2b4006abd3cbc9d7b000700fb1c2cc6af94e26d,21.348260221399844,21.65097579013547,0.3027155687356249,359
19,4,c7bbd107a529b914716551652d1ed7df7d11bff2,21.373175362156058,21.670722795081883,0.29754743292582475,359
20,2,9f5a1dd9e2ddf612ec4e8feca88b062986fec898,21.598757269742265,21.897621899009113,0.2988646292668484,359
21,1,f40f8690f9a56ddaa7a2e510a4caa9d8a59d5fd9,21.61781322068363,21.940149982422795,0.3223367617391659,359
22,3,cebb9974ebdfa238c70e8acb401324aad78e11c0,21.65455906013738,21.948946607599478,0.2943875474620974,359
23,4,169e33646e1523f37cc9877820d946d0bd3c274f,21.673665335855894,21.965205886686107,0.2915405508302129,359
24,2,93aee2629a4bdf141f05cb96b52d1b7454f47597,21.900503174837027,22.205090241806907,0.30458706696988,359
25,1,4d46f4ba2eda0ff5289ed6642c13fe25e6a48bdf,21.94375659145179,22.252623452513102,0.3088668610613112,359
26,3,6b7080d9508f8332268e2a2eb36f839973e25a02,21.9519274389648,22.2482178464788,0.29629040751400026,360
27,4,b76749162eda3e4674129796a00c8c7b26c724f1,21.96810940752421,22.23871521573284,0.2706058082086287,359
28,2,931af5e0a69499693cf15a71b96df51b8b106c92,22.20839891356829,22.475328825011267,0.26692991144297906,359
29,4,3b7f77ffec1ef255acf0eb94c6b4a0468bc3cae8,22.24173178498338,22.52394073637548,0.2822089513921,352
30,3,04ab93d2742ff6a48d47b91166f9bc4f01ff6bf9,22.250976227742225,22.54330410606421,0.29232787832198426,352
31,1,9c247101dbc57304315f64f64232d194486cf956,22.255461332337536,22.529724074352306,0.27426274201476986,360
32,2,67dbf7880d4064f48a0cbbca1809ee05c5761ee5,22.478337371471248,22.752272273089957,0.27393490161870915,360
